Event type,Event start time,sender_node,receiver_node,current_node
TXN,3.068032061333056,19,3,6
TXN,3.0680320613330565,19,3,2
TXN,3.0692747777235456,6,7,7
TXN,3.0692966125102,19,3,5
TXN,3.0692966125102004,19,3,12
TXN,3.0704954163485865,1,18,13
TXN,3.0719847734099504,15,9,2
TXN,3.0719847734099504,15,9,16
TXN,3.0719847734099504,15,9,2
TXN,3.0719847734099504,15,9,2
TXN,3.0724313731535764,9,12,9
TXN,3.073773802899127,7,18,2
TXN,3.076150201616377,8,13,2
TXN,3.0761502016163775,8,13,7
TXN,3.0768121543011895,3,11,16
TXN,3.0768121543011895,3,11,9
TXN,3.0768121543011895,3,11,5
TXN,3.0780320613330563,19,3,1
TXN,3.0780320613330563,19,3,2
TXN,3.079274777723546,6,7,17
TXN,3.0792966125102,19,3,13
TXN,3.08198477340995,15,9,17
TXN,3.08198477340995,15,9,16
TXN,3.0819847734099506,15,9,13
TXN,3.0837738028991266,7,18,0
TXN,3.0861502016163773,8,13,7
TXN,3.0861502016163773,8,13,17
TXN,3.0861502016163773,8,13,13
TXN,3.0861502016163773,8,13,13
TXN,3.0868121543011897,3,11,16
TXN,3.0868121543011897,3,11,18
TXN,3.088032061333056,19,3,2
TXN,3.0892966125102,19,3,0
TXN,3.091074013803757,9,0,14
TXN,3.091074013803757,9,0,12
TXN,3.093773802899127,7,18,16
TXN,3.093773802899127,7,18,16
TXN,3.0937738028991273,7,18,0
TXN,3.096150201616377,8,13,13
TXN,3.0968121543011895,3,11,10
TXN,3.0980320613330563,19,3,5
TXN,3.0980320613330563,19,3,16
TXN,3.0992966125102006,19,3,6
TXN,3.1004954163485863,1,18,4
TXN,3.10198477340995,15,9,1
TXN,3.10198477340995,15,9,8
TXN,3.1019847734099506,15,9,16
TXN,3.1019847734099506,15,9,7
TXN,3.1019847734099506,15,9,5
TXN,3.1019847734099506,15,9,6
TXN,3.10244816247084,2,4,17
TXN,3.106150201616377,8,13,17
TXN,3.106150201616377,8,13,17
TXN,3.1061502016163773,8,13,7
TXN,3.1061502016163773,8,13,9
TXN,3.1061502016163773,8,13,18
TXN,3.1061502016163773,8,13,5
TXN,3.106700597067399,11,19,11
TXN,3.1080320613330565,19,3,6
TXN,3.1080320613330565,19,3,5
TXN,3.1080320613330565,19,3,16
TXN,3.1092966125102004,19,3,4
TXN,3.111074013803757,9,0,3
TXN,3.11198477340995,15,9,17
TXN,3.11244816247084,2,4,13
TXN,3.1137738028991273,7,18,5
TXN,3.114532732519483,7,4,5
TXN,3.1168121543011895,3,11,10
TXN,3.1180320613330563,19,3,16
TXN,3.119274777723546,6,7,13
TXN,3.1192747777235463,6,7,12
TXN,3.1192966125102006,19,3,2
TXN,3.121074013803757,9,0,4
TXN,3.121074013803757,9,0,0
TXN,3.12198477340995,15,9,5
TXN,3.12198477340995,15,9,5
TXN,3.12198477340995,15,9,1
TXN,3.1219847734099506,15,9,2
TXN,3.1237738028991267,7,18,16
TXN,3.126150201616377,8,13,13
TXN,3.1268121543011893,3,11,2
TXN,3.1268121543011898,3,11,12
TXN,3.128032061333056,19,3,2
TXN,3.1280320613330566,19,3,5
TXN,3.1292966125102,19,3,1
TXN,3.1292966125102,19,3,5
TXN,3.1292966125102004,19,3,11
TXN,3.130495416348586,1,18,3
TXN,3.130495416348586,1,18,14
TXN,3.1310740138037567,9,0,17
TXN,3.1310740138037567,9,0,1
TXN,3.131074013803757,9,0,17
TXN,3.1319847734099504,15,9,16
TXN,3.133773802899127,7,18,5
TXN,3.133773802899127,7,18,2
TXN,3.136150201616377,8,13,12
TXN,3.136150201616377,8,13,1
TXN,3.136150201616377,8,13,7
TXN,3.1368121543011895,3,11,16
TXN,3.1368121543011895,3,11,9
TXN,3.1368121543011895,3,11,12
TXN,3.1380320613330563,19,3,5
TXN,3.138032061333057,19,3,16
TXN,3.1404954163485868,1,18,14
TXN,3.141074013803757,9,0,10
TXN,3.1419847734099506,15,9,5
TXN,3.1424313731535762,9,12,19
TXN,3.14244816247084,2,4,13
TXN,3.1437738028991267,7,18,5
TXN,3.1461502016163774,8,13,7
TXN,3.1468121543011893,3,11,7
TXN,3.148032061333056,19,3,1
TXN,3.148032061333056,19,3,16
TXN,3.148032061333056,19,3,2
TXN,3.1480320613330566,19,3,16
TXN,3.1492966125102004,19,3,11
TXN,3.151074013803757,9,0,8
TXN,3.15198477340995,15,9,16
TXN,3.15198477340995,15,9,8
TXN,3.1519847734099504,15,9,17
TXN,3.1519847734099504,15,9,5
TXN,3.1524313731535765,9,12,13
TXN,3.15244816247084,2,4,13
TXN,3.15244816247084,2,4,13
TXN,3.15244816247084,2,4,13
